PID,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,ProviderName,ProviderPracticeAddress1,ProviderPracticeAddress2,ProviderPracticeCity,ProviderPracticeStateCode,ProviderPracticeZipCode,County,zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone
1025,3,1,1,0,2,1,2,2,0,0,0,0,New Hope Manor,1623 W NEW HOPE DR,,CEDAR PARK,TX,78613,Williamson,78613.0,30.50395,-97.82463,Cedar Park,TX,Texas,True,,79699.0,892.6,48491.0,Williamson,"{'48453':12.9,'48491':87.1}",Williamson|Travis,48491|48453,False,False,America/Chicago
1029,0,1,1,1,1,1,1,1,1,0,0,0,Nocona Nursing Home,306 CAROLYN RD,,NOCONA,TX,76255,Montague,76255.0,33.82,-97.72916,Nocona,TX,Texas,True,,5444.0,8.0,48337.0,Montague,{'48337':100},Montague,48337,False,False,America/Chicago
1030,2,0,1,1,2,0,0,2,2,0,1,2,"Nolan Nursing and Rehabilitation, LP",705 NE GEORGIA AVE,,SWEETWATER,TX,79556,Nolan,79556.0,32.45432,-100.36402,Sweetwater,TX,Texas,True,,12914.0,16.5,48353.0,Nolan,"{'48151':2.76,'48353':97.24}",Nolan|Fisher,48353|48151,False,False,America/Chicago
1031,3,2,3,0,1,2,0,2,4,2,3,4,Normandy Terrace Healthcare and Rehabilitation Center,841 RICE RD,,SAN ANTONIO,TX,78220,Bexar,78220.0,29.41674,-98.39321,San Antonio,TX,Texas,True,,16348.0,664.2,48029.0,Bexar,{'48029':100},Bexar,48029,False,False,America/Chicago
1032,8,3,7,7,2,7,5,8,10,10,3,9,NORTH HOUSTON TRANSITIONAL CARE,9814 GRANT RD,,HOUSTON,TX,77070,,77070.0,29.97776,-95.57315,Houston,TX,Texas,True,,53239.0,1363.1,48201.0,Harris,{'48201':100},Harris,48201,False,False,America/Chicago
1033,0,1,1,2,1,2,3,6,3,4,2,1,North Park Health and Rehabilitation Center,1720 N MCDONALD ST,,MC KINNEY,TX,75071,Collin,75071.0,33.24664,-96.62898,Mckinney,TX,Texas,True,,52939.0,176.8,48085.0,Collin,{'48085':100},Collin,48085,False,False,America/Chicago
1034,2,2,2,2,1,3,1,2,1,3,2,2,"North Pointe Nursing and Rehabilitation, LP",7804 VIRGIL ANTHONY BLVD,,WATAUGA,TX,76148,Tarrant,76148.0,32.868109999999994,-97.25197,Fort Worth,TX,Texas,True,,23586.0,1931.9,48439.0,Tarrant,{'48439':100},Tarrant,48439,False,False,America/Chicago
1038,7,8,9,4,2,4,7,5,7,7,6,5,Northeast Rehabilitation Center,603 CORINNE DR,,SAN ANTONIO,TX,78218,Bexar,78218.0,29.4915,-98.4011,San Antonio,TX,Texas,True,,36359.0,1042.3,48029.0,Bexar,{'48029':100},Bexar,48029,False,False,America/Chicago
1039,2,1,4,4,1,1,1,3,3,2,1,1,Northern Oaks Living and Rehabilitation Center,2722 OLD ANSON RD,,ABILENE,TX,79603,Taylor,79603.0,32.40153,-99.88473,Abilene,TX,Texas,True,,23064.0,160.5,48441.0,Taylor,{'48441':100},Taylor,48441,False,False,America/Chicago
1040,0,0,1,1,1,0,2,0,1,0,1,1,Northgate Health and Rehabilitation Center,5757 N KNOLL,,SAN ANTONIO,TX,78240,Bexar,78240.0,29.52465,-98.60749,San Antonio,TX,Texas,True,,59502.0,1741.8,48029.0,Bexar,{'48029':100},Bexar,48029,False,False,America/Chicago
1041,1,1,3,1,2,1,2,0,4,1,3,3,Northgate Plaza Nursing and Rehabilitation Center,2101 W NORTHGATE DR,,IRVING,TX,75062,Dallas,75062.0,32.846990000000005,-96.95696,Irving,TX,Texas,True,,48629.0,1565.3,48113.0,Dallas,{'48113':100},Dallas,48113,False,False,America/Chicago
1043,3,3,4,1,1,2,2,4,2,3,2,5,Northwest Health and Rehabilitation Center,17600 CALI DR,,HOUSTON,TX,77090,Harris,77090.0,30.00863,-95.44388,Houston,TX,Texas,True,,39381.0,1547.2,48201.0,Harris,{'48201':100},Harris,48201,False,False,America/Chicago
1045,0,0,1,0,1,1,1,2,1,0,2,0,Oak Grove Nursing Home,6230 WARREN ST,,GROVES,TX,77619,Jefferson,77619.0,29.94725,-93.91849,Groves,TX,Texas,True,,15760.0,1044.1,48245.0,Jefferson,{'48245':100},Jefferson,48245,False,False,America/Chicago
1046,0,0,2,1,2,1,2,0,1,2,4,0,"Oak Manor Nursing and Rehabilitation, LP",2901 STERLING HART DR,,COMMERCE,TX,75428,Hunt,75428.0,33.26847,-95.91606,Commerce,TX,Texas,True,,10951.0,45.3,48231.0,Hunt,"{'48119':2.73,'48231':97.27}",Hunt|Delta,48231|48119,False,False,America/Chicago
1047,0,0,0,0,0,0,0,1,3,1,2,8,Oak Manor Nursing Home,1200 FERGUSON ST,,NACOGDOCHES,TX,75961,Nacogdoches,75961.0,31.561120000000006,-94.50001,Nacogdoches,TX,Texas,True,,15644.0,20.8,48347.0,Nacogdoches,{'48347':100},Nacogdoches,48347,False,False,America/Chicago
1048,1,2,1,3,3,1,1,1,1,1,0,3,Oak Parks Nursing and Rehabilitation Center,7302 OAK MANOR DR,,SAN ANTONIO,TX,78229,Bexar,78229.0,29.50555,-98.5722,San Antonio,TX,Texas,True,,31771.0,1939.4,48029.0,Bexar,{'48029':100},Bexar,48029,False,False,America/Chicago
1049,2,1,1,2,0,0,1,1,0,1,1,1,Oak Ridge Manor,2501 MORRIS SHEPPARD DR,,BROWNWOOD,TX,76801,Brown,76801.0,31.7425,-99.03991,Brownwood,TX,Texas,True,,25319.0,25.8,48049.0,Brown,"{'48049':99.75,'48083':0.02,'48333':0.23}",Brown|Mills|Coleman,48049|48333|48083,False,False,America/Chicago
1050,1,2,1,1,0,4,1,1,0,4,3,5,Oak Village Healthcare,204 OAK DR S,,LAKE JACKSON,TX,77566,Brazoria,77566.0,29.05023,-95.47549,Lake Jackson,TX,Texas,True,,29602.0,468.9,48039.0,Brazoria,{'48039':100},Brazoria,48039,False,False,America/Chicago
1051,7,5,3,2,1,3,2,3,7,1,2,2,Oakbend Medical Center Skilled Nursing Facility,1705 JACKSON ST,FL 1,RICHMOND,TX,77469,Fort Bend,77469.0,29.48,-95.68315,Richmond,TX,Texas,True,,48824.0,104.4,48157.0,Fort Bend,{'48157':100},Fort Bend,48157,False,False,America/Chicago
1052,2,3,6,3,6,0,0,1,1,1,0,0,Oakbrook Healthcare Center,107 STACY DR,,WHITEHOUSE,TX,75791,Smith,75791.0,32.22164,-95.22053,Whitehouse,TX,Texas,True,,13305.0,131.5,48423.0,Smith,{'48423':100},Smith,48423,False,False,America/Chicago
1054,1,0,0,0,0,0,0,0,1,0,0,1,"Oakland Manor Nursing Center, LP",1400 N MAIN ST,,GIDDINGS,TX,78942,Lee,78942.0,30.16902,-96.92221,Giddings,TX,Texas,True,,8629.0,16.9,48287.0,Lee,"{'48021':0.37,'48149':1.65,'48287':97.99}",Lee|Fayette|Bastrop,48287|48149|48021,False,False,America/Chicago
1055,5,1,2,1,1,2,3,5,3,2,0,5,Oakmont Healthcare and Rehabilitation Center of Katy,1525 TULL DR,,KATY,TX,77449,Harris,77449.0,29.83556,-95.73813,Katy,TX,Texas,True,,122814.0,1220.1,48201.0,Harris,{'48201':100},Harris,48201,False,False,America/Chicago
1056,8,5,13,8,6,11,10,12,12,13,7,11,Oakmont Healthcare and Rehabilitation of Humble,8450 WILL CLAYTON PKWY,,HUMBLE,TX,77338,Harris,77338.0,30.00679,-95.29018,Humble,TX,Texas,True,,42787.0,495.2,48201.0,Harris,{'48201':100},Harris,48201,False,False,America/Chicago
1057,0,1,1,1,0,2,0,1,0,0,0,0,Oaks At White Settlement,8001 WESTERN HILLS BLVD,,FORT WORTH,TX,76108,Tarrant,76108.0,32.77595,-97.52195,Fort Worth,TX,Texas,True,,43178.0,316.1,48439.0,Tarrant,"{'48367':7.44,'48439':92.56}",Tarrant|Parker,48439|48367,False,False,America/Chicago
1058,0,3,2,3,1,4,1,3,1,3,1,3,Oaks Nursing Center,507 W JACKSON ST,,BURNET,TX,78611,Burnet,78611.0,30.79177,-98.26016,Burnet,TX,Texas,True,,13313.0,18.0,48053.0,Burnet,{'48053':100},Burnet,48053,False,False,America/Chicago
1060,7,4,2,5,6,6,3,4,3,3,2,0,Oakwood Manor Nursing Home,225 S MAIN ST,,VIDOR,TX,77662,Orange,77662.0,30.17843,-94.01841,Vidor,TX,Texas,True,,26077.0,75.0,48361.0,Orange,"{'48241':2.29,'48361':97.71}",Orange|Jasper,48361|48241,False,False,America/Chicago
1062,2,4,3,3,1,1,3,2,6,2,5,5,Oasis Nursing and Rehabilitation Center,9001 N LOOP DR,,EL PASO,TX,79907,El Paso,79907.0,31.7075,-106.32682,El Paso,TX,Texas,True,,53277.0,1563.4,48141.0,El Paso,{'48141':100},El Paso,48141,False,False,America/Denver
1063,1,0,0,0,1,0,0,0,0,0,0,0,Ochiltree General Hospital,3101 GARRETT DR,,PERRYTON,TX,79070,Ochiltree,79070.0,36.27683,-100.79875,Perryton,TX,Texas,True,,10045.0,5.0,48357.0,Ochiltree,{'48357':100},Ochiltree,48357,False,False,America/Chicago
1064,1,2,0,0,0,0,0,0,0,0,0,1,Odd Fellow and Rebekah Nursing and Rehab Center,2300 S OAK GROVE RD,,ENNIS,TX,75119,Ellis,75119.0,32.32976,-96.59334,Ennis,TX,Texas,True,,28319.0,38.8,48139.0,Ellis,"{'48139':99.3,'48349':0.7}",Ellis|Navarro,48139|48349,False,False,America/Chicago
1068,9,6,10,10,10,9,6,7,9,10,14,9,One Heartland San Antonio Wellness And Rehabilitation,1 HEARTLAND DR,,SAN ANTONIO,TX,78247,Bexar,78247.0,29.585490000000004,-98.40706,San Antonio,TX,Texas,True,,53315.0,1156.2,48029.0,Bexar,{'48029':100},Bexar,48029,False,False,America/Chicago
1069,1,0,1,1,1,0,1,1,1,1,1,1,Onion Creek Nursing And Rehabilitation Center,1700 ONION CREEK PKWY,,AUSTIN,TX,78748,Travis,78748.0,30.16538,-97.82343,Austin,TX,Texas,True,,50997.0,1238.0,48453.0,Travis,{'48453':100},Travis,48453,False,False,America/Chicago
1070,3,8,7,9,8,10,14,7,4,3,6,5,OnPointe Transitional Care at Texas Health Arlington Memorial Hospital,800 W RANDOL MILL RD,6TH FLOOR SOUTH TOWER,ARLINGTON,TX,76012,,76012.0,32.75461,-97.13902,Arlington,TX,Texas,True,,26919.0,1214.1,48439.0,Tarrant,{'48439':100},Tarrant,48439,False,False,America/Chicago
1071,8,10,12,10,9,13,14,22,12,11,8,10,OnPointe Transitional Care at Texas Health Presbyterian Hospital Dallas,8200 WALNUT HILL LN,,DALLAS,TX,75231,Dallas,75231.0,32.87767,-96.74979,Dallas,TX,Texas,True,,41072.0,2537.8,48113.0,Dallas,{'48113':100},Dallas,48113,False,False,America/Chicago
1073,0,0,2,1,3,0,0,1,1,0,0,2,Otto Kaiser Memorial Hospital,3349 S HIGHWAY 181,,KENEDY,TX,78119,Karnes,78119.0,28.73025,-97.89596,Kenedy,TX,Texas,True,,7672.0,9.1,48255.0,Karnes,"{'48025':4.13,'48255':95.44,'48297':0.43}",Karnes|Bee|Live Oak,48255|48025|48297,False,False,America/Chicago
1074,0,0,0,0,0,0,1,0,0,1,1,0,Overton Healthcare Center,1110 STATE HIGHWAY 135 S,,OVERTON,TX,75684,Rusk,75684.0,32.27336,-94.93893,Overton,TX,Texas,True,,7607.0,28.9,48401.0,Rusk,"{'48401':89.22,'48423':10.78}",Rusk|Smith,48401|48423,False,False,America/Chicago
1077,0,2,1,0,0,1,1,0,0,0,0,0,Palacios Community Medical Center,311 GREEN AVE,,PALACIOS,TX,77465,Matagorda,77465.0,28.76252,-96.22966,Palacios,TX,Texas,True,,7001.0,14.2,48321.0,Matagorda,"{'48057':1.34,'48239':8.18,'48321':90.48}",Matagorda|Jackson|Calhoun,48321|48239|48057,False,False,America/Chicago
1079,0,1,0,0,0,0,0,0,0,0,0,1,Palestine Healthcare Center,1816 TILE FACTORY RD,,PALESTINE,TX,75803,Anderson,75803.0,31.87441,-95.66914,Palestine,TX,Texas,True,,22170.0,26.0,48001.0,Anderson,{'48001':100},Anderson,48001,False,False,America/Chicago
1081,1,4,4,2,1,2,2,2,2,2,0,2,Palma Real Nursing Center,1220 LOOP 459,,MATHIS,TX,78368,San Patricio,78368.0,28.10546,-97.8103,Mathis,TX,Texas,True,,9725.0,16.5,48409.0,San Patricio,"{'48297':11.42,'48409':88.58}",San Patricio|Live Oak,48409|48297,False,False,America/Chicago
1084,5,3,1,3,4,4,0,6,0,1,1,1,Palo Pinto General Hospital,400 SW 25TH AVE,,MINERAL WELLS,TX,76067,Palo Pinto,76067.0,32.80005,-98.12755,Mineral Wells,TX,Texas,True,,20215.0,49.0,48363.0,Palo Pinto,"{'48363':89.61,'48367':10.39}",Palo Pinto|Parker,48363|48367,False,False,America/Chicago
1085,2,7,4,7,5,8,9,6,2,2,2,2,Palo Pinto Nursing Center and Rehabilitation,200 SW 25TH AVE,,MINERAL WELLS,TX,76067,Palo Pinto,76067.0,32.80005,-98.12755,Mineral Wells,TX,Texas,True,,20215.0,49.0,48363.0,Palo Pinto,"{'48363':89.61,'48367':10.39}",Palo Pinto|Parker,48363|48367,False,False,America/Chicago
1086,4,6,4,5,7,6,10,5,2,2,4,1,Palomino Place,3160 GUS THOMASSON RD,,MESQUITE,TX,75150,,75150.0,32.81577,-96.63039,Mesquite,TX,Texas,True,,62452.0,1776.4,48113.0,Dallas,{'48113':100},Dallas,48113,False,False,America/Chicago
1088,1,0,0,0,1,1,1,0,0,0,0,0,Pampa Nursing Center,1321 W KENTUCKY AVE,,PAMPA,TX,79065,Gray,79065.0,35.54207,-100.89977,Pampa,TX,Texas,True,,20873.0,16.4,48179.0,Gray,"{'48179':99.43,'48393':0.57}",Gray|Roberts,48179|48393,False,False,America/Chicago
1091,0,0,0,0,0,0,0,1,0,0,0,0,Panola Nursing and Rehabilitation Center,501 COTTAGE RD,,CARTHAGE,TX,75633,Panola,75633.0,32.12895,-94.27705,Carthage,TX,Texas,True,,13553.0,16.7,48365.0,Panola,{'48365':100},Panola,48365,False,False,America/Chicago
1092,3,2,3,2,3,1,4,5,5,3,1,2,Paradigm At First Colony,4710 LEXINGTON BLVD,,MISSOURI CITY,TX,77459,Fort Bend,77459.0,29.52569,-95.533,Missouri City,TX,Texas,True,,69546.0,663.5,48157.0,Fort Bend,{'48157':100},Fort Bend,48157,False,False,America/Chicago
1093,0,0,0,3,1,3,0,1,4,3,2,4,Paradigm At Woodwind Lakes,7215 WINDFERN RD,,HOUSTON,TX,77040,Harris,77040.0,29.87442,-95.52782,Houston,TX,Texas,True,,48290.0,1237.9,48201.0,Harris,{'48201':100},Harris,48201,False,False,America/Chicago
1094,1,0,0,2,4,0,1,0,0,0,1,2,Paris Health Care Center,610 DESHONG DR,,PARIS,TX,75460,Lamar,75460.0,33.65811,-95.60422,Paris,TX,Texas,True,,23191.0,100.5,48277.0,Lamar,{'48277':100},Lamar,48277,False,False,America/Chicago
1096,4,1,2,3,1,2,3,2,1,1,3,1,Park Bend Sn Health Center,2122 PARK BEND DR,,AUSTIN,TX,78758,Travis,78758.0,30.38799,-97.70684,Austin,TX,Texas,True,,47470.0,1832.3,48453.0,Travis,{'48453':100},Travis,48453,False,False,America/Chicago
1097,13,7,10,14,9,4,5,10,5,5,2,3,Park Highland Nursing Center,711 LUCAS DR,,ATHENS,TX,75751,Henderson,75751.0,32.09642,-95.9083,Athens,TX,Texas,True,,16855.0,41.4,48213.0,Henderson,"{'48001':1.53,'48213':98.47}",Henderson|Anderson,48213|48001,False,False,America/Chicago
1098,1,4,5,0,2,1,3,2,3,2,0,2,Park Manor Bee Cave,14058 BEE CAVE PKWY,,AUSTIN,TX,78738,Travis,78738.0,30.31942,-97.95838,Austin,TX,Texas,True,,15589.0,275.7,48453.0,Travis,{'48453':100},Travis,48453,False,False,America/Chicago
1099,0,0,0,0,0,0,2,0,1,0,0,1,Park Manor Health Care And Rehabilitation,207 E PARKERVILLE RD,,DESOTO,TX,75115,Dallas,75115.0,32.59884,-96.86375,Desoto,TX,Texas,True,,52833.0,860.5,48113.0,Dallas,{'48113':100},Dallas,48113,False,False,America/Chicago
1100,23,17,16,21,21,23,19,24,14,29,33,31,Park Manor of Conroe,1600 GRAND LAKE DR,,CONROE,TX,77304,Montgomery,77304.0,30.32957,-95.5141,Conroe,TX,Texas,True,,30785.0,217.1,48339.0,Montgomery,{'48339':100},Montgomery,48339,False,False,America/Chicago
1101,10,7,10,6,9,9,3,4,5,6,6,4,Park Manor of Cyfair,11001 CRESCENT MOON DR,,HOUSTON,TX,77064,Harris,77064.0,29.92218,-95.54705,Houston,TX,Texas,True,,49790.0,1201.3,48201.0,Harris,{'48201':100},Harris,48201,False,False,America/Chicago
1102,16,11,15,8,12,17,11,12,9,9,13,6,Park Manor of Cypress Station,420 LANTERN BEND DR,,HOUSTON,TX,77090,Harris,77090.0,30.00863,-95.44388,Houston,TX,Texas,True,,39381.0,1547.2,48201.0,Harris,{'48201':100},Harris,48201,False,False,America/Chicago
1103,27,20,21,19,21,27,20,24,18,13,18,27,Park Manor of Humble,19424 MCKAY DR,,HUMBLE,TX,77338,Harris,77338.0,30.00679,-95.29018,Humble,TX,Texas,True,,42787.0,495.2,48201.0,Harris,{'48201':100},Harris,48201,False,False,America/Chicago
1104,5,7,10,7,10,8,7,16,8,6,7,10,Park Manor of McKinney,1801 PEARSON AVE,,MCKINNEY,TX,75069,Collin,75069.0,33.16547,-96.59469,Mckinney,TX,Texas,True,,37834.0,411.4,48085.0,Collin,{'48085':100},Collin,48085,False,False,America/Chicago
1105,7,5,3,6,10,14,7,5,5,9,6,2,Park Manor of Quail Valley,2350 FM 1092 RD,,MISSOURI CITY,TX,77459,Fort Bend,77459.0,29.52569,-95.533,Missouri City,TX,Texas,True,,69546.0,663.5,48157.0,Fort Bend,{'48157':100},Fort Bend,48157,False,False,America/Chicago
1106,14,13,14,10,15,7,6,17,19,9,9,12,Park Manor of The Woodlands,1014 WINDSOR LAKES BLVD,,THE WOODLANDS,TX,77384,Montgomery,77384.0,30.23494,-95.49526,Conroe,TX,Texas,True,,17926.0,262.0,48339.0,Montgomery,{'48339':100},Montgomery,48339,False,False,America/Chicago
1107,15,11,19,12,15,12,12,15,11,8,16,16,Park Manor of Tomball,250 SCHOOL ST,,TOMBALL,TX,77375,Harris,77375.0,30.09543,-95.58939,Tomball,TX,Texas,True,,52785.0,444.4,48201.0,Harris,{'48201':100},Harris,48201,False,False,America/Chicago
1108,15,9,8,6,8,8,6,7,8,13,10,12,Park Manor of Westchase,11910 RICHMOND AVE,,HOUSTON,TX,77082,Harris,77082.0,29.72359,-95.64179,Houston,TX,Texas,True,,55527.0,1540.5,48201.0,Harris,{'48201':100},Harris,48201,False,False,America/Chicago
1109,19,14,9,12,6,18,10,16,13,8,10,12,Park Manor South Belt,11902 RESOURCE PKWY,,HOUSTON,TX,77089,Harris,77089.0,29.58675,-95.22525,Houston,TX,Texas,True,,53866.0,1421.6,48201.0,Harris,{'48201':100},Harris,48201,False,False,America/Chicago
1110,1,0,0,1,1,0,0,1,0,1,0,1,Park Place Health Care Center,121 FM 971,,GEORGETOWN,TX,78626,Williamson,78626.0,30.66539,-97.59735,Georgetown,TX,Texas,True,,33626.0,107.8,48491.0,Williamson,{'48491':100},Williamson,48491,False,False,America/Chicago
1111,0,0,0,1,0,0,0,0,0,0,0,0,Park Place Manor,810 E 13TH AVE,,BELTON,TX,76513,Bell,76513.0,31.05136,-97.49967,Belton,TX,Texas,True,,37916.0,125.2,48027.0,Bell,{'48027':100},Bell,48027,False,False,America/Chicago
1112,15,19,12,15,19,17,17,20,8,7,4,8,Park Place Nursing,2450 E 5TH ST,,TYLER,TX,75701,Smith,75701.0,32.32329,-95.30091,Tyler,TX,Texas,True,,35549.0,844.4,48423.0,Smith,{'48423':100},Smith,48423,False,False,America/Chicago
1120,4,1,1,1,4,2,1,3,2,2,5,2,Park Valley Inn Health Center,17751 PARK VALLEY DR,,ROUND ROCK,TX,78681,Williamson,78681.0,30.53345,-97.72475,Round Rock,TX,Texas,True,,56959.0,899.4,48491.0,Williamson,{'48491':100},Williamson,48491,False,False,America/Chicago
1121,0,1,1,2,1,2,2,2,1,2,3,3,Park View Care Center,3301 VIEW ST,,FORT WORTH,TX,76103,Tarrant,76103.0,32.75207,-97.26549,Fort Worth,TX,Texas,True,,14508.0,1031.6,48439.0,Tarrant,{'48439':100},Tarrant,48439,False,False,America/Chicago
1122,0,2,3,1,2,0,2,1,0,2,0,6,Park View Nursing and Rehabilitation,3200 PARKWAY RD,,BIG SPRING,TX,79720,Howard,79720.0,32.253640000000004,-101.47291,Big Spring,TX,Texas,True,,35357.0,14.3,48227.0,Howard,"{'48033':0.14,'48173':0.72,'48227':99.15}",Howard|Glasscock|Borden,48227|48173|48033,False,False,America/Chicago
1123,1,2,1,1,2,1,1,1,1,1,1,1,Park View Nursing Care Center,1100 W AVENUE J,,MULESHOE,TX,79347,Bailey,79347.0,34.17746,-102.78205,Muleshoe,TX,Texas,True,,7233.0,4.1,48017.0,Bailey,"{'48017':92.62,'48069':0.51,'48279':1.14,'48369':5.74}",Bailey|Parmer|Lamb|Castro,48017|48369|48279|48069,False,False,America/Chicago
1124,5,6,7,5,7,1,2,2,4,4,3,3,Parklane West,2 TOWERS PARK LN,,SAN ANTONIO,TX,78209,Bexar,78209.0,29.48906,-98.45671,San Antonio,TX,Texas,True,,42045.0,1485.7,48029.0,Bexar,{'48029':100},Bexar,48029,False,False,America/Chicago
1125,0,1,1,1,0,1,0,0,0,0,1,0,Parkview Hospital,901 SWEETWATER ST,,WHEELER,TX,79096,Wheeler,79096.0,35.43810999999999,-100.19616,Wheeler,TX,Texas,True,,2196.0,3.5,48483.0,Wheeler,{'48483':100},Wheeler,48483,False,False,America/Chicago
1126,0,3,0,0,0,3,1,1,1,2,0,2,Parkview Manor Nursing and Rehabilitation,206 N SMITH ST,,WEIMAR,TX,78962,Colorado,78962.0,29.65418,-96.73556,Weimar,TX,Texas,True,,5239.0,9.4,48089.0,Colorado,"{'48089':89.41,'48149':10.59}",Colorado|Fayette,48089|48149,False,False,America/Chicago
1127,6,3,2,6,2,5,6,2,1,1,1,5,Parkview Nursing And Rehabilitation Center,1501 S MAIN ST,,LOCKHART,TX,78644,Caldwell,78644.0,29.870490000000004,-97.67528,Lockhart,TX,Texas,True,,18274.0,35.3,48055.0,Caldwell,{'48055':100},Caldwell,48055,False,False,America/Chicago
1128,0,0,1,0,0,1,1,0,0,0,1,1,Parkview Regional Hospital,600 S BONHAM ST,,MEXIA,TX,76667,Limestone,76667.0,31.65532,-96.46855,Mexia,TX,Texas,True,,11096.0,30.3,48293.0,Limestone,"{'48161':3.07,'48293':96.93}",Limestone|Freestone,48293|48161,False,False,America/Chicago
1129,5,1,10,5,5,4,4,4,1,4,3,3,Parkway Place,1321 PARK BAYOU DR,,HOUSTON,TX,77077,Harris,77077.0,29.750120000000006,-95.61547,Houston,TX,Texas,True,,58131.0,2302.4,48201.0,Harris,{'48201':100},Harris,48201,False,False,America/Chicago
1130,3,5,3,5,5,3,10,8,1,2,3,4,Parkwood Healthcare Community,2600 PARKVIEW LN,,BEDFORD,TX,76022,Tarrant,76022.0,32.83064,-97.14522,Bedford,TX,Texas,True,,13532.0,1910.5,48439.0,Tarrant,{'48439':100},Tarrant,48439,False,False,America/Chicago
1132,1,2,2,1,0,2,0,1,0,1,0,1,Parkwood Place Healthcare Center,300 N BYNUM ST,,LUFKIN,TX,75904,Angelina,75904.0,31.33969,-94.82173,Lufkin,TX,Texas,True,,34059.0,92.3,48005.0,Angelina,"{'48005':99.95,'48455':0.05}",Angelina|Trinity,48005|48455,False,False,America/Chicago
1135,3,3,2,7,5,3,4,2,2,3,5,6,Pasadena Care Center,4006 VISTA RD,,PASADENA,TX,77504,Harris,77504.0,29.64802,-95.18998,Pasadena,TX,Texas,True,,23875.0,1712.9,48201.0,Harris,{'48201':100},Harris,48201,False,False,America/Chicago
1136,2,2,1,2,1,4,2,2,1,3,1,3,Pathways Memory Care At Villa Toscana,2930 CYPRESS GROVE MEADOW DR,,HOUSTON,TX,77014,Harris,77014.0,29.9805,-95.46358,Houston,TX,Texas,True,,36455.0,1549.6,48201.0,Harris,{'48201':100},Harris,48201,False,False,America/Chicago
1137,2,4,3,4,4,5,9,7,4,6,6,6,Patriot Heights San Antonio,5000 FAWN MDWS,,SAN ANTONIO,TX,78240,Bexar,78240.0,29.52465,-98.60749,San Antonio,TX,Texas,True,,59502.0,1741.8,48029.0,Bexar,{'48029':100},Bexar,48029,False,False,America/Chicago
1138,7,6,6,7,3,0,0,0,0,0,0,0,Patriot Rehabilitation And Wellness Center,11490 GATEWAY N BLVD,,EL PASO,TX,79934,,79934.0,31.9519,-106.43401,El Paso,TX,Texas,True,,26289.0,125.0,48141.0,El Paso,{'48141':100},El Paso,48141,False,False,America/Denver
1139,0,0,0,0,0,2,2,1,1,1,2,2,Peach Tree Place,315 W ANDERSON ST,,WEATHERFORD,TX,76086,Parker,76086.0,32.75481,-97.78995,Weatherford,TX,Texas,True,,23383.0,530.5,48367.0,Parker,{'48367':100},Parker,48367,False,False,America/Chicago
1141,2,3,3,2,1,3,4,1,1,0,2,1,Pearl Nordan Care Center Of Juliette Fowler Communities,1260 ABRAMS RD,,DALLAS,TX,75214,Dallas,75214.0,32.82867,-96.74542,Dallas,TX,Texas,True,,33906.0,1758.0,48113.0,Dallas,{'48113':100},Dallas,48113,False,False,America/Chicago
1143,0,0,0,0,0,2,0,0,0,0,1,0,Pearsall Skilled Nursing and Rehabilitation Center,169 MEDICAL DR,,PEARSALL,TX,78061,Frio,78061.0,28.90171,-99.14689,Pearsall,TX,Texas,True,,13034.0,7.7,48163.0,Frio,{'48163':100},Frio,48163,False,False,America/Chicago
1144,3,6,4,2,5,2,2,5,2,6,8,6,Pebble Creek Nursing Center,11608 SCOTT SIMPSON DR,,EL PASO,TX,79936,El Paso,79936.0,31.77618,-106.29785,El Paso,TX,Texas,True,,112355.0,1610.6,48141.0,El Paso,{'48141':100},El Paso,48141,False,False,America/Denver
1145,1,1,1,2,0,0,0,1,1,1,0,0,Pecan Manor Nursing And Rehabilitation,413 MANSFIELD CARDINAL RD,,KENNEDALE,TX,76060,Tarrant,76060.0,32.64076,-97.21584,Kennedale,TX,Texas,True,,8198.0,353.0,48439.0,Tarrant,{'48439':100},Tarrant,48439,False,False,America/Chicago
1146,3,3,5,3,3,1,1,2,0,1,3,2,Pecan Tree Rehab and Healthcare Center,1900 E CALIFORNIA ST,,GAINESVILLE,TX,76240,Cooke,76240.0,33.65629000000001,-97.17453,Gainesville,TX,Texas,True,,27419.0,27.3,48097.0,Cooke,{'48097':100},Cooke,48097,False,False,America/Chicago
1148,5,5,5,8,1,3,9,6,5,6,1,8,Pecan Valley Rehabilitation And Healthcare Center,3838 E SOUTHCROSS BLVD,,SAN ANTONIO,TX,78222,Bexar,78222.0,29.36614,-98.37786,San Antonio,TX,Texas,True,,25574.0,342.3,48029.0,Bexar,{'48029':100},Bexar,48029,False,False,America/Chicago
1149,2,2,2,0,0,0,0,0,0,0,0,1,Pecos County Memorial Hospital,387 W INTERSTATE 10,,FORT STOCKTON,TX,79735,Pecos,79735.0,30.74292,-102.78315,Fort Stockton,TX,Texas,True,,13734.0,3.0,48371.0,Pecos,"{'48043':0.02,'48371':99.98}",Pecos|Brewster,48371|48043,False,False,America/Chicago
