PID,patient_number_year,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,ProviderName,lat,lng,county_name,num_mins,num_hours,num_weeks,num_CC
1182,72,5,8,7,9,9,9,6,8,2,6,6,5,Prairie Estates,,,Collin,18978.0,316.3,6.082692307692307,0.1520673076923077
1183,20,4,1,1,2,2,1,2,2,1,2,1,1,Prairie House Living Center,34.17157,-101.73864,Hale,3930.0,65.5,1.2596153846153846,0.031490384615384615
1186,1,0,1,0,0,0,0,0,0,0,0,0,0,"Presbyterian Manor, Inc",33.85238,-98.54057,Wichita,315.0,5.25,0.10096153846153846,0.0025240384615384612
1187,271,18,34,41,35,28,42,31,39,20,19,12,25,Presbyterian Village North,32.91211,-96.73563,Dallas,75763.0,1262.7166666666667,24.28301282051282,0.6070753205128205
1188,74,5,8,7,9,10,8,8,12,6,7,8,10,Prestonwood Rehabilitation and Nursing Center,33.0355,-96.81000999999999,Collin,21286.0,354.76666666666665,6.822435897435898,0.17056089743589742
1189,15,1,1,2,1,1,0,1,2,1,1,4,1,Promise Skilled Nursing Facility of Wichita Falls,33.905609999999996,-98.48,Wichita,4197.0,69.95,1.3451923076923078,0.033629807692307695
1191,256,33,31,30,31,30,28,30,23,15,13,11,18,Providence Park of Tyler,32.23855,-95.32063000000001,Smith,75604.0,1260.0666666666666,24.23205128205128,0.605801282051282
1192,27,2,10,0,4,3,0,1,4,1,1,4,0,Quality Care of Waco,31.55371,-97.15818,McLennan,7977.0,132.95,2.556730769230769,0.06391826923076922
1196,30,2,4,3,4,3,4,3,4,3,4,3,4,Querencia at Barton Creek,30.2659,-97.86658,Travis,5778.0,96.3,1.8519230769230768,0.04629807692307692
1198,34,5,6,9,6,6,0,1,7,7,10,5,4,Rambling Oaks Courtyard Extensive Care Community,33.07885,-97.06273,Denton,11116.0,185.26666666666668,3.562820512820513,0.08907051282051283
1199,5,0,1,1,1,0,1,1,2,0,1,0,0,Ranger Care Center,32.50228,-98.66150999999999,Eastland,1745.0,29.08333333333333,0.5592948717948718,0.013982371794871796
1201,45,10,11,5,5,4,5,4,6,3,2,2,2,RAPID RECOVERY CENTER OF FORT WORTH,32.667590000000004,-97.41797,Tarrant,12243.0,204.05,3.9240384615384616,0.09810096153846154
1203,5,1,2,2,0,0,0,0,0,0,0,1,0,Rayburn Health Care and Rehabilitation,30.941509999999997,-94.05383,Jasper,1575.0,26.25,0.5048076923076923,0.012620192307692308
1206,39,1,4,6,2,4,3,3,8,1,4,3,5,Red Oak Health And Rehabilitation Center,32.52278,-96.8101,Ellis,10637.0,177.28333333333333,3.4092948717948723,0.0852323717948718
1211,4,1,0,1,0,0,1,0,0,0,1,1,0,Refugio Manor Skilled Nursing and Rehabilitation Center,28.35557,-97.15776,Refugio,1458.0,24.3,0.4673076923076923,0.011682692307692307
1213,7,1,0,0,3,0,0,0,0,0,0,1,2,Regency Manor Healthcare Center,31.13807000000001,-97.37258,Bell,2139.0,35.65,0.6855769230769231,0.017139423076923076
1214,6,0,0,0,0,0,0,0,0,3,2,2,0,"Regency Manor Nursing and Rehabilitation, LP",29.11822,-98.2018,Wilson,972.0,16.2,0.31153846153846154,0.0077884615384615375
1215,215,14,17,25,20,24,20,19,26,24,27,19,18,Regency Village,29.537809999999997,-95.13687,Harris,57879.0,964.65,18.55096153846154,0.4637740384615385
1216,112,0,1,5,11,18,19,24,5,6,10,10,13,Regent Care Center at Medical Center,29.50555,-98.5722,Bexar,31158.0,519.3,9.986538461538462,0.2496634615384615
1217,49,6,6,4,6,5,9,6,3,2,4,5,1,Regent Care Center of El Paso,31.767909999999997,-106.33018,El Paso,13091.0,218.1833333333333,4.195833333333334,0.10489583333333334
1218,152,14,14,14,19,20,10,18,21,14,27,15,22,Regent Care Center of Kingwood,30.049220000000002,-95.22136,Harris,49706.0,828.4333333333333,15.931410256410256,0.3982852564102564
1219,17,0,1,1,3,2,0,1,1,0,3,2,3,Regent Care Center of Laredo,27.55417000000001,-99.46337,Webb,4457.0,74.28333333333333,1.428525641025641,0.03571314102564103
1220,76,6,4,10,7,6,9,12,8,10,11,12,7,Regent Care Center of League City,29.50205,-95.08652,Galveston,20042.0,334.03333333333336,6.423717948717949,0.16059294871794874
1221,46,4,9,12,7,5,2,7,6,7,2,0,0,Regent Care Center of Oakwell Farms,29.4915,-98.4011,Bexar,10620.0,177.0,3.4038461538461537,0.08509615384615385
1222,24,3,2,4,2,4,2,3,2,3,3,3,3,Regent Care Center of San Marcos,29.879579999999997,-97.96642,Guadalupe,6162.0,102.7,1.975,0.049375
1223,58,3,5,7,8,7,8,1,3,5,6,5,5,Regent Care Center of the Woodlands,30.178179999999998,-95.50144,Montgomery,17406.0,290.1,5.578846153846153,0.13947115384615386
1224,30,5,1,6,0,1,4,4,2,1,2,0,5,Regent Care Center of Woodway,31.524009999999997,-97.25565,McLennan,9120.0,152.0,2.9230769230769234,0.07307692307692308
1226,8,1,1,1,1,0,1,1,1,1,0,0,1,Remarkable Healthcare Of Dallas,32.71162,-96.78369,Dallas,2586.0,43.1,0.8288461538461539,0.020721153846153847
1229,26,6,0,3,7,3,2,4,3,1,3,2,2,Remarkable Healthcare Of Fort Worth Lp,32.8588,-97.29129,Tarrant,9050.0,150.83333333333334,2.9006410256410264,0.07251602564102565
1230,12,1,3,2,1,1,1,2,2,0,0,1,0,Remarkable Healthcare Of Prestonwood,33.034240000000004,-96.89672,Denton,3620.0,60.33333333333334,1.1602564102564104,0.029006410256410257
1231,18,2,0,2,1,3,3,0,1,2,2,0,2,Remarkable Healthcare Of Seguin,29.5334,-97.93885999999999,Guadalupe,4970.0,82.83333333333333,1.5929487179487178,0.039823717948717946
1232,336,39,43,48,29,32,46,36,40,23,17,19,18,Remington Transitional Care of Richardson,32.99159,-96.66233000000001,Collin,91266.0,1521.1,29.251923076923074,0.7312980769230768
1233,154,12,17,13,7,20,12,7,17,15,24,21,13,REMINGTON TRANSITIONAL CARE OF SAN ANTONIO,29.50555,-98.5722,Bexar,36152.0,602.5333333333333,11.587179487179489,0.2896794871794872
1234,53,4,2,2,4,4,8,2,9,5,6,3,6,Renaissance Care Center,33.65629000000001,-97.17453,Cooke,13959.0,232.65,4.474038461538462,0.11185096153846157
1235,54,8,4,7,7,9,4,6,7,1,1,1,1,Renaissance Park Multi Care Center,32.701,-97.38391999999999,Tarrant,15690.0,261.5,5.028846153846153,0.12572115384615384
1236,1,0,0,0,0,0,1,0,0,0,0,0,0,Renaissance Park MultiCare Center,32.701,-97.38391999999999,Tarrant,145.0,2.4166666666666665,0.04647435897435897,0.001161858974358974
1237,1,1,0,0,0,0,0,0,0,0,0,0,0,Renaissance Villa,30.65,-97.00757,Milam,249.0,4.15,0.07980769230769233,0.0019951923076923076
1239,37,0,4,7,1,2,2,3,2,6,5,3,4,Retama Manor Nursing Center Alice,27.718429999999998,-98.14284,Jim Wells,10335.0,172.25,3.3125,0.0828125
1240,19,2,4,3,0,2,4,1,2,0,2,1,0,Retama Manor Nursing Center Corpus Christi North,27.77425,-97.43876,Nueces,5457.0,90.95,1.7490384615384615,0.04372596153846154
1241,3,0,0,1,1,0,1,1,1,1,0,0,0,Retama Manor Nursing Center Edinburg,26.27915,-98.18321,Hidalgo,1313.0,21.88333333333333,0.4208333333333333,0.010520833333333332
1242,81,5,8,8,8,10,8,6,10,11,9,5,8,Retama Manor Nursing Center Harlingen,26.25668,-97.66671,Cameron,17319.0,288.65,5.5509615384615385,0.13877403846153846
1243,7,1,1,1,0,0,0,0,1,1,2,0,0,Retama Manor Nursing Center Jourdanton,28.837529999999997,-98.59731,Atascosa,1611.0,26.85,0.5163461538461539,0.01290865384615385
1244,16,1,3,0,0,0,2,2,0,2,3,1,4,Retama Manor Nursing Center Laredo South,27.51345,-99.50228,Webb,4908.0,81.8,1.5730769230769233,0.03932692307692308
1245,11,1,0,0,0,0,1,0,3,2,2,1,1,Retama Manor Nursing Center Laredo West,27.51345,-99.50228,Webb,2607.0,43.45,0.8355769230769231,0.02088942307692308
1246,11,0,0,0,1,1,3,3,2,3,1,2,3,Retama Manor Nursing Center McAllen,26.21583,-98.23917,Hidalgo,3495.0,58.25,1.1201923076923077,0.02800480769230769
1247,6,3,0,0,0,0,0,0,1,1,2,0,1,Retama Manor Nursing Center Pleasanton North,28.93614,-98.42572,Atascosa,1928.0,32.13333333333333,0.617948717948718,0.015448717948717947
1248,10,1,1,2,2,1,1,0,2,0,1,0,0,Retama Manor Nursing Center Pleasanton South,28.93614,-98.42572,Atascosa,2846.0,47.43333333333333,0.9121794871794872,0.02280448717948718
1249,41,3,5,9,6,3,4,4,7,3,5,5,2,Retama Manor Nursing Center Raymondville,26.48667,-97.73793,Willacy,9359.0,155.98333333333332,2.999679487179487,0.07499198717948717
1250,44,3,7,7,3,1,5,4,7,4,6,3,2,Retama Manor Nursing Center Rio Grande City,26.555559999999996,-98.73563,Starr,11144.0,185.7333333333333,3.5717948717948715,0.08929487179487179
1251,6,0,2,2,2,1,0,0,1,1,2,1,0,Retama Manor Nursing Center San Antonio North,29.4646,-98.49266,Bexar,1654.0,27.566666666666666,0.5301282051282051,0.013253205128205128
1252,13,2,2,1,1,1,0,3,0,1,1,1,0,Retama Manor Nursing Center San Antonio West,29.42111,-98.56936,Bexar,2461.0,41.016666666666666,0.7887820512820513,0.01971955128205128
1253,16,1,2,3,2,3,3,4,1,1,0,0,0,Retama Manor Nursing Home,26.15805,-97.98925,Hidalgo,4876.0,81.26666666666667,1.5628205128205128,0.03907051282051282
1254,34,0,0,3,3,3,7,2,0,4,6,3,4,Retama Manor South,28.80493,-96.98473,Victoria,10182.0,169.7,3.2634615384615384,0.08158653846153846
1255,59,4,2,7,6,4,6,7,5,4,6,4,7,Reunion Plaza Healthcare and Rehabilitation,32.23855,-95.32063000000001,Smith,17133.0,285.55,5.491346153846153,0.13728365384615385
1256,116,9,12,5,14,21,17,10,12,5,3,4,6,Reunion Plaza Senior Care Center,33.51343,-94.13056999999999,Bowie,28638.0,477.3,9.178846153846154,0.22947115384615385
1257,3,0,0,0,0,0,1,1,1,0,0,0,0,Rice Medical Center,29.525679999999998,-96.30213,Colorado,681.0,11.35,0.2182692307692308,0.005456730769230768
1260,15,2,2,2,2,2,4,5,2,0,0,2,3,Richland Hills Nursing and Rehabilitation Center,32.799659999999996,-97.20767,Tarrant,5619.0,93.65,1.8009615384615385,0.04502403846153846
1261,15,1,0,3,1,0,0,4,1,2,0,1,2,Richmond Health Care Center,29.48,-95.68315,Fort Bend,3999.0,66.65,1.2817307692307691,0.032043269230769236
1263,43,3,4,7,6,6,3,6,4,5,2,3,2,Ridgecrest Healthcare And Rehabilitation Center,32.74204,-96.45185,Kaufman,12669.0,211.15,4.060576923076924,0.10151442307692307
1264,1,1,0,0,0,0,0,0,0,0,0,0,0,Ridgecrest Retirement Center,31.524009999999997,-97.25565,McLennan,183.0,3.05,0.05865384615384616,0.0014663461538461538
1265,31,3,3,3,3,2,4,3,9,4,5,3,3,Ridgeview Rehabilitation and Skilled Nursing,32.285109999999996,-97.51137,Johnson,9201.0,153.35,2.949038461538461,0.07372596153846153
1266,61,5,8,8,13,13,12,7,9,8,4,3,1,Ridgmar Medical Lodge,32.72172,-97.44637,Tarrant,19653.0,327.55,6.299038461538463,0.15747596153846155
1267,45,8,4,5,5,7,4,3,6,3,2,5,2,Rio Grande City Nursing and Rehabilitation Center,26.555559999999996,-98.73563,Starr,13053.0,217.55,4.183653846153846,0.10459134615384616
1268,11,1,2,2,2,0,0,0,1,2,1,0,0,Rising Star Nursing Center,32.11606,-98.98478,Eastland,2805.0,46.75,0.8990384615384616,0.022475961538461542
1269,2,2,1,1,1,0,0,0,0,0,0,0,0,River City Care Center,29.42814000000001,-98.46082,Bexar,664.0,11.066666666666665,0.2128205128205128,0.00532051282051282
1270,111,8,9,11,7,11,10,14,11,10,9,9,8,River Hills Health and Rehabilitation Center,30.03422,-99.15819,Kerr,20309.0,338.48333333333335,6.509294871794872,0.16273237179487182
1271,16,2,0,0,0,1,3,3,4,1,1,2,1,River Oaks Health and Rehabilitation Center,32.81451,-97.35244,Tarrant,4478.0,74.63333333333334,1.4352564102564105,0.035881410256410264
1272,8,0,0,0,0,0,0,0,0,0,2,2,4,River Ridge Nursing And Rehabilitation,27.83848,-97.59654,Nueces,2256.0,37.6,0.7230769230769231,0.01807692307692308
1273,14,3,2,3,0,1,0,1,2,2,0,0,0,River Valley Health and Rehabilitation Center,33.65629000000001,-97.17453,Cooke,4212.0,70.2,1.35,0.03375
1275,18,5,1,2,1,0,2,4,1,3,0,0,0,Riverside Rehabilitation and Health Care Center,30.230490000000003,-97.71401,Travis,5208.0,86.8,1.669230769230769,0.04173076923076922
1276,4,0,0,0,0,0,0,0,1,1,0,0,2,Riverview Nursing And Rehabilitation,29.85533,-98.72266,Kendall,1062.0,17.7,0.3403846153846154,0.008509615384615385
1278,8,0,1,2,3,2,2,0,1,0,0,0,0,Robert Lee Care Center,31.88095,-100.61152,Coke,2916.0,48.6,0.9346153846153846,0.02336538461538461
1279,8,3,0,0,0,0,0,0,2,1,1,2,1,Robstown Nursing And Rehabilitation Center,27.789040000000004,-97.74623000000001,Nueces,2128.0,35.46666666666667,0.6820512820512821,0.017051282051282052
1280,17,3,1,3,1,5,1,0,1,0,2,0,1,Rock Creek Health and Rehabilitation,33.16816,-95.60681,Hopkins,4827.0,80.45,1.547115384615385,0.03867788461538461
1281,35,5,4,2,5,2,3,6,8,5,3,1,3,"Rock Haven Nursing Home, Inc",31.62169,-94.74495,Nacogdoches,8475.0,141.25,2.7163461538461537,0.06790865384615384
1285,15,1,1,1,3,3,2,2,2,1,1,0,0,Rockport Nursing And Rehabilitation Center,28.14389000000001,-97.05081,Aransas,4329.0,72.15,1.3875000000000002,0.0346875
1286,2,1,0,0,0,0,0,0,1,1,1,0,0,Rockwall Nursing Care Center,32.941720000000004,-96.44993000000001,Rockwall,800.0,13.333333333333336,0.25641025641025644,0.006410256410256411
1287,12,2,1,0,1,3,2,1,0,0,0,3,0,Rolling Meadows,33.89493,-98.54383,Wichita,3780.0,63.0,1.2115384615384617,0.03028846153846153
1289,18,1,4,4,3,1,1,2,2,2,0,1,1,ROLLINGBROOK REHABILITATION AND HEALTHCARE CENTER,29.79849,-94.96589,Harris,4910.0,81.83333333333333,1.573717948717949,0.03934294871794872
1290,20,0,1,2,1,0,1,3,3,4,2,3,2,Rollins Brook Community Hospital,31.08754,-98.22873,Lampasas,6102.0,101.7,1.955769230769231,0.048894230769230766
1292,10,2,1,1,0,1,0,2,1,1,0,1,0,Rose Haven Retreat,33.115559999999995,-94.20196999999999,Cass,2262.0,37.7,0.7250000000000001,0.018125
1293,56,4,7,5,5,5,7,4,5,2,1,3,9,Rose Trail Nursing And Rehabilitation Center,32.32329,-95.30091,Smith,15858.0,264.3,5.082692307692309,0.1270673076923077
1294,15,3,0,2,1,3,3,0,1,0,2,0,1,"Rosenberg Health and Rehabilitation Center, LP",29.545959999999997,-95.86816,Fort Bend,4093.0,68.21666666666667,1.3118589743589744,0.03279647435897436
1295,3,0,0,0,0,0,0,0,0,0,2,0,1,Rosewood Rehabilitation and Care Center,29.48787,-98.29148,Bexar,541.0,9.016666666666667,0.17339743589743592,0.004334935897435898
1297,31,0,2,5,4,6,5,5,2,2,4,3,4,Rowlett Health and Rehabilitation Center,32.89229,-96.54916999999999,Dallas,8161.0,136.01666666666668,2.6157051282051285,0.06539262820512821
1298,2,0,0,0,0,0,0,0,1,1,0,0,0,Royal Manor East,31.524009999999997,-97.25565,McLennan,564.0,9.4,0.1807692307692308,0.0045192307692307684
1300,73,5,5,9,11,7,8,10,7,9,6,7,7,Royal Oaks Residence and Rehabilitation Center,29.72359,-95.64179,Harris,20667.0,344.45,6.624038461538461,0.16560096153846154
1301,41,3,4,4,7,8,8,5,3,3,5,4,1,Royse City Health and Rehabilitation Center,32.951879999999996,-96.3119,Rockwall,11671.0,194.51666666666668,3.740705128205129,0.0935176282051282
1302,11,2,0,1,0,1,0,1,0,2,1,2,1,Runningwater Draw Care Center,34.19815,-102.12114,Lamb,2103.0,35.05,0.6740384615384615,0.016850961538461537
1304,14,3,0,1,2,1,1,2,1,1,0,1,1,Sagebrook Health Center,30.50395,-97.82463,Williamson,2784.0,46.4,0.8923076923076922,0.022307692307692303
1305,6,1,1,0,0,0,0,1,0,2,2,0,0,Sagecrest Alzheimers Care Center,31.48482000000001,-100.43723,Tom Green,1956.0,32.6,0.6269230769230769,0.015673076923076918
1308,195,25,15,22,17,12,20,17,14,20,15,12,17,Saint Catherine Center,31.524009999999997,-97.25565,McLennan,57531.0,958.85,18.439423076923077,0.460985576923077
1309,22,2,1,2,3,4,5,1,1,2,1,1,1,Saint Dominic Village,29.69711,-95.35744,Harris,6996.0,116.6,2.2423076923076923,0.056057692307692315
1311,11,2,2,2,0,0,0,1,2,1,1,2,1,Saint James House of Baytown,29.738970000000002,-94.9983,Harris,3267.0,54.45,1.047115384615385,0.026177884615384617
1316,17,2,7,3,2,4,2,2,3,2,2,1,3,Saint Teresa Nursing and Rehabilitation Center,31.79772,-106.36331000000001,El Paso,5201.0,86.68333333333334,1.6669871794871796,0.04167467948717949
1317,2,0,2,0,0,0,0,0,0,0,0,0,0,San Antonio Residence and Rehabilitation Center,29.546129999999998,-98.55551,Bexar,222.0,3.7,0.07115384615384615,0.0017788461538461539
1320,7,2,0,1,0,1,0,1,0,1,0,1,0,SAN GABRIEL REHABILITATION AND CARE CENTER,30.544890000000002,-97.64379,Williamson,1257.0,20.95,0.4028846153846154,0.010072115384615384
1321,29,1,2,2,5,5,2,1,6,6,7,3,2,San Jacinto Manor Skilled Nursing And Rehab,29.698390000000003,-95.12128,Harris,8735.0,145.58333333333334,2.7996794871794872,0.06999198717948718
1325,9,1,0,1,2,1,0,2,1,0,0,0,2,"San Juan Nursing Home, Inc",26.16789,-98.15483,Hidalgo,2053.0,34.21666666666667,0.6580128205128205,0.016450320512820513
1326,8,2,1,0,1,0,1,0,1,0,1,0,1,San Marcos Rehabilitation and Healthcare Center,29.879579999999997,-97.96642,Guadalupe,1638.0,27.3,0.525,0.013125
1327,19,1,1,5,3,1,4,4,0,1,2,1,2,San Pedro Manor,29.4646,-98.49266,Bexar,3985.0,66.41666666666667,1.27724358974359,0.03193108974358975
1328,1,0,0,0,0,0,0,0,0,0,0,0,1,San Rafael Nursing and Rehabilitation Center,27.6566,-97.48182,Nueces,315.0,5.25,0.10096153846153846,0.0025240384615384612
1329,76,5,12,13,11,8,12,9,10,9,4,3,5,San Remo,32.99159,-96.66233000000001,Collin,24308.0,405.13333333333327,7.791025641025642,0.19477564102564104
1331,69,5,8,15,15,8,9,5,10,11,7,7,3,Sandy Lake Rehabilitation and Care Center,32.96329,-96.98553000000001,Dallas,23315.0,388.58333333333326,7.47275641025641,0.18681891025641026
1332,41,5,6,5,9,8,9,5,3,4,3,6,7,Santa Fe Health and Rehabilitation Center,32.75481,-97.78995,Parker,11063.0,184.38333333333333,3.5458333333333334,0.08864583333333334
1334,38,2,1,3,4,7,5,3,6,1,5,2,1,Scc At Hunters Pond Rehabilitation And Healthcare Center,29.29428,-98.53945,Bexar,7398.0,123.3,2.3711538461538457,0.05927884615384616
1338,12,1,0,1,1,2,2,2,0,2,0,2,0,Schulenburg Regency Nursing Center,29.687929999999998,-96.93415,Fayette,3442.0,57.36666666666667,1.1032051282051285,0.02758012820512821
1340,1,0,0,0,1,1,0,0,0,0,0,0,0,Scott and White Memorial Hospital Skilled Nursing Unit STC4,31.07746,-97.36411,Bell,447.0,7.45,0.14326923076923076,0.003581730769230769
1341,27,3,2,2,1,3,7,4,6,2,1,4,2,"Seabreeze Nursing and Rehabilitation, LP",29.399409999999996,-94.99750999999999,Galveston,6681.0,111.35,2.1413461538461536,0.053533653846153835
1342,26,2,4,5,4,3,3,1,2,0,2,0,2,Sedona Trace Health and Wellness,30.35575,-97.64482,Travis,6480.0,108.0,2.0769230769230766,0.051923076923076926
1343,62,6,7,5,3,6,6,6,10,5,7,6,6,Senior Care at Stephenville,32.28259,-98.19882,Erath,19008.0,316.8,6.092307692307693,0.1523076923076923
1344,47,2,7,9,8,3,6,8,2,5,0,1,1,Senior Care At The Homestead Of Denison,33.77167,-96.60413,Grayson,13627.0,227.11666666666667,4.367628205128205,0.10919070512820513
1345,7,1,2,1,1,1,0,0,3,2,2,0,0,Senior Care Beltline Health and Rehabilitation,32.927659999999996,-96.62008,Dallas,2645.0,44.08333333333334,0.8477564102564104,0.021193910256410257
1346,13,0,2,1,2,1,1,2,1,1,1,0,2,Senior Care Brownwood,31.7425,-99.03990999999999,Brown,3963.0,66.05,1.2701923076923076,0.031754807692307686
1347,37,4,4,3,3,6,7,9,8,5,5,7,5,Senior Care Center At Valley Grande Manor,25.96396,-97.55009,Cameron,9309.0,155.15,2.9836538461538464,0.07459134615384616
1348,7,1,1,0,0,0,1,0,1,1,0,0,2,Senior Care Center of Marlandwood East,31.096220000000002,-97.41034,Bell,1743.0,29.05,0.5586538461538462,0.013966346153846154
1349,81,10,8,14,7,8,6,9,9,10,10,6,10,Senior Care Centers Green Oaks,32.68906,-97.18871,Tarrant,23395.0,389.91666666666674,7.498397435897436,0.1874599358974359
1350,60,5,3,3,5,9,11,2,8,7,6,2,3,Senior Care Centers Regency House,31.54094000000001,-100.62879000000001,Tom Green,17580.0,293.0,5.634615384615384,0.1408653846153846
1351,87,4,7,12,13,13,9,12,17,11,9,14,13,Senior Care Denton Post Acute Care,33.20883,-97.05736,Denton,26543.0,442.38333333333327,8.507371794871794,0.21268429487179485
1352,26,4,3,4,2,2,1,3,7,5,2,1,4,Senior Care Edinburg Health And Rehabilitation,26.27915,-98.18321,Hidalgo,8596.0,143.26666666666668,2.7551282051282056,0.06887820512820514
1353,78,6,5,11,6,9,8,9,6,5,8,7,5,Senior Care Health and Rehabilitation Center,33.86456,-98.49109,Wichita,23486.0,391.4333333333333,7.527564102564102,0.18818910256410254
1354,49,2,2,5,9,10,10,8,8,0,2,2,2,Senior Care Health and Rehabilitation Center,33.16683,-97.84266,Wise,16105.0,268.4166666666667,5.161858974358975,0.12904647435897434
1355,41,8,5,9,6,6,8,6,5,0,0,0,0,Senior Care Health and Rehabilitation Center,33.272,-97.51417,Wise,12687.0,211.45,4.066346153846154,0.10165865384615384
1356,3,0,1,1,1,1,1,1,0,0,0,0,0,Senior Care Health and Rehabilitation Dallas,32.75075,-96.75806,Dallas,1181.0,19.683333333333334,0.37852564102564096,0.009463141025641024
1357,2,0,0,1,0,0,0,0,1,0,0,0,0,Senior Care Of Corpus Christi Assisted Living Facility,27.77425,-97.43876,Nueces,630.0,10.5,0.20192307692307693,0.0050480769230769225
1358,61,6,11,12,9,18,5,6,6,6,3,5,3,Senior Care of Crowley,32.577020000000005,-97.41283,Tarrant,20071.0,334.51666666666665,6.43301282051282,0.1608253205128205
1361,162,14,12,13,14,10,19,10,19,20,19,15,18,Senior Care of Harbor Lakes,32.42318,-97.80877,Hood,38094.0,634.9,12.209615384615386,0.3052403846153846
1362,58,8,7,5,11,5,6,4,2,6,5,1,4,Senior Care of Hewitt,31.4538,-97.19366,McLennan,16884.0,281.4,5.411538461538462,0.13528846153846152
1363,97,11,11,13,9,9,11,10,6,6,7,10,10,Senior Care of Holland Lake,32.75481,-97.78995,Parker,23779.0,396.31666666666666,7.621474358974358,0.19053685897435896
1364,67,3,1,2,7,9,14,8,7,6,3,4,6,Senior Care of Marlandwood West,31.096220000000002,-97.41034,Bell,18993.0,316.55,6.0875,0.1521875
1365,67,4,5,4,3,4,11,6,8,6,2,4,13,Senior Care Of Meadow Creek,31.283590000000004,-100.39453,Tom Green,19719.0,328.65,6.320192307692308,0.15800480769230768
1366,12,0,0,0,0,0,0,0,0,0,7,1,5,Senior Care of San Angelo,31.283590000000004,-100.39453,Tom Green,3780.0,63.0,1.2115384615384617,0.03028846153846153
1367,48,4,1,2,2,5,6,3,4,4,4,8,8,Senior Care Of Weston Inn,31.13807000000001,-97.37258,Bell,13800.0,230.0,4.4230769230769225,0.11057692307692307
1368,27,0,0,5,1,2,2,4,3,7,5,1,3,Senior Care Of Windcrest,29.5168,-98.363,Bexar,6061.0,101.01666666666668,1.942628205128205,0.048565705128205135
1369,8,0,1,0,0,1,2,2,1,1,1,1,0,Senior Care of Wurzbach,29.50555,-98.5722,Bexar,1440.0,24.0,0.4615384615384616,0.01153846153846154
1370,72,15,13,12,7,8,4,5,5,5,4,3,1,Senior Care Stallings Court Nursing and Rehabilitation,31.72385,-94.62609,Nacogdoches,14678.0,244.63333333333333,4.704487179487179,0.11761217948717947
1371,2,0,0,0,0,1,1,1,0,0,0,0,0,Senior Rehabilitation and Skilled Nursing Center,29.93921,-93.91601,Jefferson,762.0,12.7,0.2442307692307692,0.0061057692307692315
1372,10,0,1,1,0,1,1,1,0,0,1,0,4,"Senior Suite Care and Rehabilitation, LLC",32.87828,-95.75556999999999,Rains,3348.0,55.8,1.073076923076923,0.026826923076923075
